SKU,Barcode,Slug,Title,Status,Product Description,Stock Status,Quantity,Collections,Category,Sub Category,Settings/Size,Featured,Backorders allowed,Sold Individually,HUID,Min shipping days,Max shipping days,Metal Type,Metal Color,Gold Purity,Gold Gross,Gold Net,Silver Purity,Silver Gross,Silver Net,Platinum Purity,Platinum Gross,Platinum Net,Diamond From,Diamond Weight,Diamond Pieces,Diamond Type,Diamond Quality,Diamond Shapes,Diamond Cut,Custom Diamond Rate,Diamond Certified,Diamond Lab,Diamond Certificate ID,Gemstone From,Gemstone Quality,Gemstone Shape,Gemstone Type,Gemstone Size,Gemstone Pieces,Gemstone Weight,Custom Gemstone Rate,Gemstone Color,No. of Lines,Length,Closure Type,Pearl Type,Pearl Setting Type,Pearl Size,Pearl Pieces,Pearl Weight,Labour Type,Labour From,Per Gram,Wastage From,Wastage in (%),Minimum Making,Extra Charge Type,Extra Charge Value,SEO Title,SEO Description,SEO Keywords,Width (in mm),Height (in mm),Thickness (in mm),Tags,Gender,Ocassions,Manual Product Price (MRP),Sale Price,Automatic Price,Disable Customization,Upsell,Cross Sell,Images,Images Links,Video URL,Product Link,Rings Size,Bangles and Bracelet Size,Product Length
DOCNP090,,docnp090,DOCNP090,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.62,0.612,,,,,,,master,0.04,"11, 11",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4339,,,,DOCNP090_1565707653,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP090_1565707653.jpg,,https://tiarabytj.com/product/docnp090/,,,
DOCNP091,,docnp091,DOCNP091,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.46,0.446,,,,,,,master,0.07,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,3348,,,,DOCNP091_1565707497,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP091_1565707497.jpg,,https://tiarabytj.com/product/docnp091/,,,
DOCNP089,,docnp089,DOCNP089,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.76,0.746,,,,,,,master,0.07,"14, 14",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,5207,,,,DOCNP089_1565707736,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP089_1565707736.jpg,,https://tiarabytj.com/product/docnp089/,,,
DOCNP088,,docnp088,DOCNP088,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.59,0.572,,,,,,,master,0.09,"17, 17",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4153,,,,DOCNP088_1565707793,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP088_1565707793.jpg,,https://tiarabytj.com/product/docnp088/,,,
DOCNP086,,docnp086,DOCNP086,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.77,0.746,,,,,,,master,0.12,"19, 19",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,5269,,,,DOCNP086_1565708246,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP086_1565708246.jpg,,https://tiarabytj.com/product/docnp086/,,,
DOCNP087,,docnp087,DOCNP087,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.71,0.698,,,,,,,master,0.06,"17, 17",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4897,,,,DOCNP087_1565707855,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP087_1565707855.jpg,,https://tiarabytj.com/product/docnp087/,,,
DOCNP085,,docnp085,DOCNP085,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.71,0.688,,,,,,,master,0.11,"21, 21",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4897,,,,DOCNP085_1565708326,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP085_1565708326.jpg,,https://tiarabytj.com/product/docnp085/,,,
DOCNP084,,docnp084,DOCNP084,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.425,0.409,,,,,,,master,0.08,"21, 21",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,3131,,,,DOCNP084_1565708435,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP084_1565708435.jpg,,https://tiarabytj.com/product/docnp084/,,,
DOCNP083,,docnp083,DOCNP083,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.43,0.42,,,,,,,master,0.05,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,3162,,,,DOCNP083_1565708493,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP083_1565708493.jpg,,https://tiarabytj.com/product/docnp083/,,,
DOCNP082,,docnp082,DOCNP082,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.49,0.478,,,,,,,master,0.06,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,3534,,,,DOCNP082_1565708553,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP082_1565708553.jpg,,https://tiarabytj.com/product/docnp082/,,,
DOCNP080,,docnp080,DOCNP080,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.52,0.508,,,,,,,master,0.06,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,3720,,,,DOC20NP20080_1562071138,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOC20NP20080_1562071138.jpg,,https://tiarabytj.com/product/docnp080/,,,
DOCNP081,,docnp081,DOCNP081,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.4,0.388,,,,,,,master,0.06,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,2976,,,,DOCNP081_1565708624,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP081_1565708624.jpg,,https://tiarabytj.com/product/docnp081/,,,
DOCNP079,,docnp079,DOCNP079,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.58,0.566,,,,,,,master,0.07,"10, 10",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4092,,,,DOCNP079_1565708844,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP079_1565708844.jpg,,https://tiarabytj.com/product/docnp079/,,,
DOCNP078,,docnp078,DOCNP078,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.6,0.582,,,,,,,master,0.09,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4216,,,,DOCNP078_1565708956,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP078_1565708956.jpg,,https://tiarabytj.com/product/docnp078/,,,
DOCNP077,,docnp077,DOCNP077,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.45,0.44,,,,,,,master,0.05,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,3286,,,,DOCNP077_1565709129,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP077_1565709129.jpg,,https://tiarabytj.com/product/docnp077/,,,
DOCNP076,,docnp076,DOCNP076,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.43,0.42,,,,,,,master,0.05,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,3162,,,,DOCNP076_1565709278,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP076_1565709278.jpg,,https://tiarabytj.com/product/docnp076/,,,
DOCNP075,,docnp075,DOCNP075,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.69,0.668,,,,,,,master,0.11,"17, 17",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4773,,,,DOCNP075_1565709401,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP075_1565709401.jpg,,https://tiarabytj.com/product/docnp075/,,,
DOCNP074,,docnp074,DOCNP074,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.58,0.566,,,,,,,master,0.07,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4092,,,,DOCNP074_1565709497,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP074_1565709497.jpg,,https://tiarabytj.com/product/docnp074/,,,
DOCNP073,,docnp073,DOCNP073,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.65,0.638,,,,,,,master,0.06,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,4525,,,,DOCNP073_1565709580,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP073_1565709580.jpg,,https://tiarabytj.com/product/docnp073/,,,
DOCNP072,,docnp072,DOCNP072,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.66,0.638,,,,,,,master,0.11,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Triangle,,,,,4587,,,,DOC20NP20072_1562069220,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOC20NP20072_1562069220.jpg,,https://tiarabytj.com/product/docnp072/,,,
DOCNP070,,docnp070,DOCNP070,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.65,0.632,,,,,,,master,0.09,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,4525,,,,DOCNP070_1565709767,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP070_1565709767.jpg,,https://tiarabytj.com/product/docnp070/,,,
DOCNP069,,docnp069,DOCNP069,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.66,0.638,,,,,,,master,0.11,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4587,,,,DOCNP069_1565709876,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP069_1565709876.jpg,,https://tiarabytj.com/product/docnp069/,,,
DOCNP067,,docnp067,DOCNP067,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.69,0.672,,,,,,,master,0.09,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,4773,,,,DOCNP067_1565710035,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP067_1565710035.jpg,,https://tiarabytj.com/product/docnp067/,,,
DOCNP068,,docnp068,DOCNP068,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.82,0.79,,,,,,,master,0.15,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,5578,,,,DOCNP068_1565709977,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP068_1565709977.jpg,,https://tiarabytj.com/product/docnp068/,,,
DOCNP066,,docnp066,DOCNP066,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.6,0.578,,,,,,,master,0.11,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4216,,,,DOCNP066_1565710101,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP066_1565710101.png,,https://tiarabytj.com/product/docnp066/,,,
DOCNP065,,docnp065,DOCNP065,publish,,outofstock,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.62,0.592,,,,,,,master,0.14,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4339,,,,DOCNP065_1565710169,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP065_1565710169.jpg,,https://tiarabytj.com/product/docnp065/,,,
DOCNP064,,docnp064,DOCNP064,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.86,0.832,,,,,,,master,0.14,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,5826,,,,DOCNP064_1565710233,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP064_1565710233.jpg,,https://tiarabytj.com/product/docnp064/,,,
DOCNP063,,docnp063,DOCNP063,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.75,0.732,,,,,,,master,0.09,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,5144,,,,DOCNP063_1565710297,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP063_1565710297.jpg,,https://tiarabytj.com/product/docnp063/,,,
DOCNP062,,docnp062,DOCNP062,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.78,0.752,,,,,,,master,0.14,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,5330,,,,DOCNP062_1565710353,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP062_1565710353.jpg,,https://tiarabytj.com/product/docnp062/,,,
DOCNP060,,docnp060,DOCNP060,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.63,0.612,,,,,,,master,0.09,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,4402,,,,DOCNP060_1565710491,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP060_1565710491.jpg,,https://tiarabytj.com/product/docnp060/,,,
DOCNP061,,docnp061,Nose Pin in Gold with Diamonds - New in store,publish,"<p>Nose pins are a great way to add a little bit of personality to your look, and this gold nose pin is the perfect way to do it. Made of 750 gold, this nose pin is a great way to add a touch of class to your look. The metal color is a great way to add a touch of personality to your look, and the diamond jewellery is a great way to add a touch of class to your look.</p>
",onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.47,0.454,,,,,,,master,0.08,"9, 9",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,3411,,,,DOCNP061_1565710410,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP061_1565710410.jpg,,https://tiarabytj.com/product/docnp061/,,,
DOCNP058,,docnp058,DOCNP058,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.5,0.488,,,,,,,master,0.06,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,3597,,,,DOCNP058_1565710605,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP058_1565710605.jpg,,https://tiarabytj.com/product/docnp058/,,,
DOCNP059,,docnp059,DOCNP059,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.62,0.598,,,,,,,master,0.11,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4339,,,,DOCNP059_1565710543,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP059_1565710543.jpg,,https://tiarabytj.com/product/docnp059/,,,
DOCNP056,,docnp056,DOCNP056,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.46,0.446,,,,,,,master,0.07,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,3348,,,,DOCNP056_1565710711,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP056_1565710711.jpg,,https://tiarabytj.com/product/docnp056/,,,
DOCNP057,,docnp057,DOCNP057,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.61,0.588,,,,,,,master,0.11,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,4277,,,,DOCNP057_1565710663,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP057_1565710663.jpg,,https://tiarabytj.com/product/docnp057/,,,
DOCNP055,,docnp055,DOCNP055,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.42,0.408,,,,,,,master,0.06,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,3101,,,,DOCNP055_1565710775,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP055_1565710775.jpg,,https://tiarabytj.com/product/docnp055/,,,
DOCNP054,,docnp054,DOCNP054,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.42,0.408,,,,,,,master,0.06,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,3101,,,,DOCNP054_1565710828,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP054_1565710828.jpg,,https://tiarabytj.com/product/docnp054/,,,
DOCNP053,,docnp053,DOCNP053,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.47,0.452,,,,,,,master,0.09,"10, 10",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,3411,,,,DOCNP053_1565710943,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP053_1565710943.jpg,,https://tiarabytj.com/product/docnp053/,,,
DOCNP052,,docnp052,DOCNP052,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.54,0.52,,,,,,,master,0.1,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,3844,,,,DOCNP052_1565710999,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP052_1565710999.jpg,,https://tiarabytj.com/product/docnp052/,,,
DOCNP050,,docnp050,DOCNP050,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.68,0.664,,,,,,,master,0.08,"9, 9",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Square,,,,,4711,,,,DOCNP050_1565711114,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP050_1565711114.jpg,,https://tiarabytj.com/product/docnp050/,,,
DOCNP051,,docnp051,DOCNP051,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.47,0.452,,,,,,,master,0.09,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,3411,,,,DOCNP051_1565711059,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP051_1565711059.jpg,,https://tiarabytj.com/product/docnp051/,,,
DOCNP048,,docnp048,DOCNP048,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.75,0.722,,,,,,,master,0.14,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,5144,,,,DOCNP048_1565711221,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP048_1565711221.jpg,,https://tiarabytj.com/product/docnp048/,,,
DOCNP049,,docnp049,DOCNP049,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.82,0.796,,,,,,,master,0.12,"10, 10",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,5578,,,,DOCNP049_1565711174,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP049_1565711174.jpg,,https://tiarabytj.com/product/docnp049/,,,
DOCNP046,,docnp046,DOCNP046,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.75,0.712,,,,,,,master,0.19,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,5144,,,,DOCNP046_1565711355,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP046_1565711355.jpg,,https://tiarabytj.com/product/docnp046/,,,
DOCNP047,,docnp047,DOCNP047,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.73,0.708,,,,,,,master,0.11,"13, 13",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,5021,,,,DOCNP047_1565711292,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP047_1565711292.jpg,,https://tiarabytj.com/product/docnp047/,,,
DOCNP045,,docnp045,DOCNP045,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,1.22,1.192,,,,,,,master,0.14,"11, 11",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Designer,,,,,8056,,,,DOCNP045_1565711405,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP045_1565711405.jpg,,https://tiarabytj.com/product/docnp045/,,,
DOCNP044,,docnp044,DOCNP044,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.54,0.526,,,,,,,master,0.07,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,3844,,,,DOCNP044_1565711456,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP044_1565711456.jpg,,https://tiarabytj.com/product/docnp044/,,,
DOCNP042,,docnp042,DOCNP042,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.37,0.364,,,,,,,master,0.03,"1, 1",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,single-diamond,,,,,2790,,,,DOCNP042_1565711567,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP042_1565711567.jpg,,https://tiarabytj.com/product/docnp042/,,,
DOCNP043,,docnp043,DOCNP043,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.92,0.898,,,,,,,master,0.11,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,6198,,,,DOCNP043_1565711508,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP043_1565711508.jpg,,https://tiarabytj.com/product/docnp043/,,,
DOCNP041,,docnp041,DOCNP041,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.47,0.452,,,,,,,master,0.09,"3, 3",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,Triangle,,,,,3411,,,,DOCNP041_1565711630,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP041_1565711630.jpg,,https://tiarabytj.com/product/docnp041/,,,
DOCNP040,,docnp040,DOCNP040,publish,,onbackorder,,Diamond Jewellery,Nose Pins,,,,,,,,,,,18KT,0.77,0.752,,,,,,,master,0.09,"7, 7",Natural,VVS-EF,"round, Round",Excellent,,,,,,,,,,"0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,7-diamonds,,,,,5269,,,,DOCNP040_1565711709,https://tiarabytj.com/wp-content/uploads/sites/27/2022/12/DOCNP040_1565711709.jpg,,https://tiarabytj.com/product/docnp040/,,,
